1621056600000,49418.46000000,49524.05000000,49211.23000000,49459.80000000,645.24130200,1621057499999,31848680.10850708,19296,303.74949700,14993081.96378483,0
1621057500000,49460.91000000,49720.37000000,49460.91000000,49666.46000000,690.09190300,1621058399999,34253222.50831410,17856,289.29042900,14357924.81216667,0
1621058400000,49668.92000000,49670.68000000,49191.87000000,49212.94000000,702.95263700,1621059299999,34728254.21249412,21154,337.60479100,16675805.42084097,0
1621059300000,49215.83000000,49700.00000000,48937.00000000,49458.73000000,1348.84524300,1621060199999,66386479.77576559,31747,642.55503700,31656261.75077939,0
1621060200000,49458.73000000,49650.00000000,49042.50000000,49144.50000000,965.34206500,1621061099999,47589437.17924122,22351,448.89740000,22136784.63370803,0
1621061100000,49144.50000000,49144.70000000,48628.72000000,48971.99000000,1458.84349400,1621061999999,71299231.79399238,36377,657.29634000,32120386.87326628,0
1621062000000,48972.00000000,49058.89000000,48528.00000000,48752.47000000,1477.13699100,1621062899999,72115948.90583682,32531,667.61414100,32585951.42462744,0
1621062900000,48752.47000000,48879.13000000,48500.00000000,48853.06000000,1342.63781200,1621063799999,65348317.82562654,33046,603.31063500,29372183.89394355,0
1621063800000,48853.06000000,48964.20000000,48780.00000000,48896.00000000,709.79274800,1621064699999,34688610.92548019,16702,371.84290200,18171925.34920665,0
1621064700000,48895.99000000,49043.25000000,48400.00000000,48469.28000000,1057.28276400,1621065599999,51495596.60100657,24991,481.67825800,23469568.89512403,0
1621065600000,48469.71000000,48720.15000000,48203.91000000,48450.40000000,1221.25243100,1621066499999,59145101.15924212,32516,542.14795300,26259555.79712283,0
1621066500000,48450.40000000,48746.50000000,48316.85000000,48627.80000000,848.00040200,1621067399999,41158985.75061855,25421,437.11296400,21216514.34735156,0
1621067400000,48631.60000000,48845.20000000,48547.22000000,48613.50000000,769.80885100,1621068299999,37483790.81698642,19157,342.68574200,16685590.03374496,0
1621068300000,48613.48000000,49072.49000000,48317.08000000,48826.08000000,1004.56189400,1621069199999,48973013.51686282,24599,494.63319300,24123106.82839445,0
1621069200000,48826.06000000,49298.59000000,48826.06000000,49080.66000000,1117.14179600,1621070099999,54893500.43175526,23988,521.85860300,25637322.65619053,0
1621070100000,49079.59000000,49079.59000000,48409.65000000,48488.36000000,1069.66558600,1621070999999,52061238.55601994,25510,499.95736400,24328700.82869207,0
1621071000000,48499.35000000,48719.18000000,48350.00000000,48592.92000000,766.95403000,1621071899999,37225065.63494749,23662,386.92475900,18779254.87967003,0
1621071900000,48591.66000000,48797.12000000,48350.00000000,48640.87000000,821.54462700,1621072799999,39944255.65476722,22313,397.19533700,19314439.01320916,0
1621072800000,48654.24000000,48654.24000000,48013.86000000,48071.23000000,1697.04121200,1621073699999,81887646.96388878,33892,779.30342800,37602984.89993577,0
